pickup_date,borough,pickups,speed
1/6/15 19:00,Brooklyn,465,7.25
1/6/15 19:00,Manhattan,3438,7.25
1/6/15 19:00,Queens,264,7.25
1/6/15 19:00,Staten Island,2,7.25
1/6/15 20:00,Bronx,32,0
1/6/15 20:00,Brooklyn,456,0
1/6/15 20:00,Manhattan,2979,0
1/6/15 20:00,Queens,262,0
1/6/15 20:00,Staten Island,1,0
1/6/15 21:00,Bronx,31,3
1/6/15 21:00,Brooklyn,460,3
1/6/15 21:00,Manhattan,2812,3
1/6/15 21:00,Queens,288,3
1/6/15 21:00,Staten Island,2,3
1/6/15 22:00,Bronx,35,5
1/6/15 22:00,Brooklyn,446,5
1/6/15 22:00,Manhattan,2427,5
1/6/15 22:00,Queens,281,5
1/6/15 22:00,Staten Island,1,5
1/6/15 23:00,Bronx,19,1.666666667
1/6/15 23:00,Brooklyn,487,1.666666667
1/6/15 23:00,Manhattan,1689,1.666666667
1/6/15 23:00,Queens,245,1.666666667
1/6/15 23:00,Staten Island,0,1.666666667
1/7/15 0:00,Bronx,14,6
1/7/15 0:00,Brooklyn,287,6
1/7/15 0:00,Manhattan,1060,6
1/7/15 0:00,Queens,210,6
1/7/15 0:00,Staten Island,0,6
1/7/15 1:00,Bronx,7,8
1/7/15 1:00,Brooklyn,167,8
1/7/15 1:00,Manhattan,601,8
1/7/15 1:00,Queens,148,8
1/7/15 1:00,Staten Island,0,8
1/7/15 2:00,Bronx,7,3
1/7/15 2:00,Brooklyn,113,3
1/7/15 2:00,Manhattan,320,3
1/7/15 2:00,Queens,44,3
1/7/15 2:00,Staten Island,0,3
1/7/15 3:00,Bronx,5,6
1/7/15 3:00,Brooklyn,69,6
1/7/15 3:00,Manhattan,204,6
1/7/15 3:00,Queens,28,6
1/7/15 3:00,Staten Island,0,6
1/7/15 4:00,Bronx,5,9
1/7/15 4:00,Brooklyn,70,9
1/7/15 4:00,Manhattan,200,9
1/7/15 4:00,Queens,30,9
1/7/15 4:00,Staten Island,0,9
1/7/15 5:00,Bronx,11,3
1/7/15 5:00,Brooklyn,110,3
1/7/15 5:00,Manhattan,331,3
1/7/15 5:00,Queens,53,3
1/7/15 5:00,Staten Island,1,3
1/7/15 6:00,Bronx,11,5
1/7/15 6:00,Brooklyn,195,5
1/7/15 6:00,Manhattan,630,5
1/7/15 6:00,Queens,88,5
1/7/15 6:00,Staten Island,1,5
1/7/15 7:00,Bronx,21,6
1/7/15 7:00,Brooklyn,307,6
1/7/15 7:00,Manhattan,1408,6
1/7/15 7:00,Queens,169,6
1/7/15 7:00,Staten Island,2,6
1/7/15 8:00,Bronx,40,7
1/7/15 8:00,Brooklyn,446,7
1/7/15 8:00,Manhattan,2302,7
1/7/15 8:00,Queens,223,7
1/7/15 8:00,Staten Island,0,7
1/7/15 9:00,Bronx,33,7
1/7/15 9:00,Brooklyn,476,7
1/7/15 9:00,Manhattan,2578,7
1/7/15 9:00,Queens,219,7
1/7/15 9:00,Staten Island,2,7
1/7/15 10:00,Bronx,28,9
1/7/15 10:00,Brooklyn,438,9
1/7/15 10:00,Manhattan,1889,9
1/7/15 10:00,Queens,170,9
1/7/15 10:00,Staten Island,0,9
1/7/15 11:00,Bronx,24,7
1/7/15 11:00,Brooklyn,328,7
1/7/15 11:00,Manhattan,1434,7
1/7/15 11:00,Queens,136,7
1/7/15 11:00,Staten Island,2,7
1/7/15 12:00,Bronx,19,5
1/7/15 12:00,Brooklyn,288,5
1/7/15 12:00,Manhattan,1559,5
1/7/15 12:00,Queens,150,5
1/7/15 12:00,Staten Island,1,5
1/7/15 13:00,Bronx,14,14
1/7/15 13:00,Brooklyn,284,14
1/7/15 13:00,Manhattan,1531,14
1/7/15 13:00,Queens,135,14
1/7/15 13:00,Staten Island,0,14
1/7/15 14:00,Bronx,27,14
1/7/15 14:00,Brooklyn,273,14
1/7/15 14:00,Manhattan,1691,14
1/7/15 14:00,Queens,168,14
1/7/15 14:00,Staten Island,4,14
1/7/15 15:00,Bronx,48,16
1/7/15 15:00,Brooklyn,300,16
1/7/15 15:00,Manhattan,1996,16
1/7/15 15:00,Queens,165,16
1/7/15 15:00,Staten Island,1,16
1/7/15 16:00,Bronx,28,14
1/7/15 16:00,Brooklyn,324,14
1/7/15 16:00,Manhattan,2285,14
1/7/15 16:00,Queens,201,14
1/7/15 16:00,Staten Island,2,14
1/7/15 17:00,Bronx,35,16
1/7/15 17:00,Brooklyn,405,16
1/7/15 17:00,Manhattan,3395,16
1/7/15 17:00,Queens,200,16
1/7/15 17:00,Staten Island,1,16
1/7/15 18:00,Bronx,41,8
1/7/15 18:00,Brooklyn,524,8
1/7/15 18:00,Manhattan,4455,8
1/7/15 18:00,Queens,266,8
1/7/15 18:00,Staten Island,1,8
1/7/15 19:00,Bronx,35,16
1/7/15 19:00,Brooklyn,725,16
1/7/15 19:00,Manhattan,5023,16
1/7/15 19:00,Queens,278,16
1/7/15 19:00,Staten Island,2,16
1/7/15 20:00,Bronx,33,11
1/7/15 20:00,Brooklyn,598,11
1/7/15 20:00,Manhattan,4321,11
1/7/15 20:00,Queens,326,11
1/7/15 20:00,Staten Island,1,11
1/7/15 21:00,Bronx,38,17
1/7/15 21:00,Brooklyn,675,17
1/7/15 21:00,Manhattan,3867,17
1/7/15 21:00,Queens,285,17
1/7/15 21:00,Staten Island,1,17
1/7/15 22:00,Bronx,31,18
1/7/15 22:00,Brooklyn,721,18
1/7/15 22:00,Manhattan,3603,18
1/7/15 22:00,Queens,268,18
1/7/15 22:00,Staten Island,0,18
1/7/15 23:00,Bronx,35,16
1/7/15 23:00,Brooklyn,644,16
1/7/15 23:00,Manhattan,2664,16
1/7/15 23:00,Queens,278,16
1/7/15 23:00,Staten Island,0,16
1/8/15 0:00,Bronx,27,11
1/8/15 0:00,Brooklyn,420,11
1/8/15 0:00,Manhattan,1524,11
1/8/15 0:00,Queens,271,11
1/8/15 0:00,Staten Island,0,11
1/8/15 1:00,Bronx,14,21
1/8/15 1:00,Brooklyn,250,21
1/8/15 1:00,Manhattan,739,21
1/8/15 1:00,Queens,186,21
1/8/15 1:00,Staten Island,0,21
1/8/15 2:00,Bronx,6,14
1/8/15 2:00,Brooklyn,135,14
1/8/15 2:00,Manhattan,443,14
1/8/15 2:00,Queens,45,14
1/8/15 2:00,Staten Island,0,14
1/8/15 3:00,Bronx,9,14
1/8/15 3:00,Brooklyn,76,14
1/8/15 3:00,Manhattan,268,14
1/8/15 3:00,Queens,25,14
1/8/15 3:00,Staten Island,0,14
1/8/15 4:00,Bronx,3,13
1/8/15 4:00,Brooklyn,82,13
1/8/15 4:00,Manhattan,217,13
1/8/15 4:00,Queens,31,13
1/8/15 4:00,Staten Island,0,13
1/8/15 5:00,Bronx,10,13
1/8/15 5:00,Brooklyn,97,13
1/8/15 5:00,Manhattan,322,13
1/8/15 5:00,Queens,78,13
1/8/15 5:00,Staten Island,0,13
1/8/15 6:00,Bronx,15,9
1/8/15 6:00,Brooklyn,236,9
1/8/15 6:00,Manhattan,756,9
1/8/15 6:00,Queens,121,9
1/8/15 6:00,Staten Island,0,9
1/8/15 7:00,Bronx,40,11
1/8/15 7:00,Brooklyn,367,11
1/8/15 7:00,Manhattan,1788,11
1/8/15 7:00,Queens,175,11
1/8/15 7:00,Staten Island,1,11
1/8/15 8:00,Bronx,57,14
1/8/15 8:00,Brooklyn,524,14
1/8/15 8:00,Manhattan,2874,14
1/8/15 8:00,Queens,296,14
1/8/15 8:00,Staten Island,0,14
1/8/15 9:00,Bronx,29,10
1/8/15 9:00,Brooklyn,596,10
1/8/15 9:00,Manhattan,3272,10
1/8/15 9:00,Queens,223,10
1/8/15 9:00,Staten Island,0,10
1/8/15 10:00,Bronx,22,14
1/8/15 10:00,Brooklyn,467,14
1/8/15 10:00,Manhattan,2461,14
1/8/15 10:00,Queens,178,14
1/8/15 10:00,Staten Island,2,14
1/8/15 11:00,Bronx,25,9
1/8/15 11:00,Brooklyn,344,9
1/8/15 11:00,Manhattan,1899,9
1/8/15 11:00,Queens,167,9
1/8/15 11:00,Staten Island,0,9
1/8/15 12:00,Bronx,21,11
1/8/15 12:00,Brooklyn,354,11
1/8/15 12:00,Manhattan,2016,11
1/8/15 12:00,Queens,157,11
1/8/15 12:00,Staten Island,2,11
1/8/15 13:00,Bronx,33,6
1/8/15 13:00,Brooklyn,303,6
1/8/15 13:00,Manhattan,1828,6
1/8/15 13:00,Queens,148,6
1/8/15 13:00,Staten Island,0,6
1/8/15 14:00,Bronx,29,7
1/8/15 14:00,Brooklyn,328,7
1/8/15 14:00,Manhattan,2017,7
1/8/15 14:00,Queens,183,7
1/8/15 14:00,Staten Island,2,7
1/8/15 15:00,Bronx,46,9
1/8/15 15:00,Brooklyn,332,9
1/8/15 15:00,Manhattan,2432,9
1/8/15 15:00,Queens,247,9
1/8/15 15:00,Staten Island,0,9
1/8/15 16:00,Bronx,52,5
1/8/15 16:00,Brooklyn,348,5
1/8/15 16:00,Manhattan,2768,5
1/8/15 16:00,Queens,252,5
1/8/15 16:00,Staten Island,0,5
1/8/15 17:00,Bronx,49,6
1/8/15 17:00,Brooklyn,416,6
1/8/15 17:00,Manhattan,3784,6
1/8/15 17:00,Queens,249,6
1/8/15 17:00,Staten Island,2,6
1/8/15 18:00,Bronx,46,7
1/8/15 18:00,Brooklyn,509,7
1/8/15 18:00,Manhattan,4767,7
1/8/15 18:00,Queens,306,7
1/8/15 18:00,Staten Island,2,7
1/8/15 19:00,Bronx,39,8
1/8/15 19:00,Brooklyn,639,8
1/8/15 19:00,Manhattan,5210,8
1/8/15 19:00,Queens,315,8
1/8/15 19:00,Staten Island,0,8
1/8/15 20:00,Bronx,39,7
1/8/15 20:00,Brooklyn,624,7
1/8/15 20:00,Manhattan,4743,7
1/8/15 20:00,Queens,390,7
1/8/15 20:00,Staten Island,0,7
1/8/15 21:00,Bronx,36,5
1/8/15 21:00,Brooklyn,572,5
1/8/15 21:00,Manhattan,4309,5
1/8/15 21:00,Queens,349,5
1/8/15 21:00,Staten Island,2,5
1/8/15 22:00,Bronx,37,7
1/8/15 22:00,Brooklyn,710,7
1/8/15 22:00,Manhattan,3974,7
1/8/15 22:00,Queens,333,7
1/8/15 22:00,Staten Island,1,7
1/8/15 23:00,Bronx,20,8.5
1/8/15 23:00,Brooklyn,616,8.5
1/8/15 23:00,Manhattan,3323,8.5
1/8/15 23:00,Queens,299,8.5
1/8/15 23:00,Staten Island,3,8.5
1/9/15 0:00,Bronx,29,10
1/9/15 0:00,Brooklyn,440,10
1/9/15 0:00,Manhattan,1988,10
1/9/15 0:00,Queens,200,10
1/9/15 0:00,Staten Island,0,10
1/9/15 1:00,Bronx,16,11
1/9/15 1:00,Brooklyn,302,11
1/9/15 1:00,Manhattan,1080,11
1/9/15 1:00,Queens,142,11
1/9/15 1:00,Staten Island,0,11
1/9/15 2:00,Bronx,6,10
1/9/15 2:00,Brooklyn,171,10
1/9/15 2:00,Manhattan,583,10
1/9/15 2:00,Queens,62,10
1/9/15 2:00,Staten Island,0,10
1/9/15 3:00,Bronx,9,10
1/9/15 3:00,Brooklyn,96,10
1/9/15 3:00,Manhattan,311,10
1/9/15 3:00,Queens,46,10
1/9/15 3:00,Staten Island,0,10
1/9/15 4:00,Bronx,4,6
1/9/15 4:00,Brooklyn,95,6
1/9/15 4:00,Manhattan,271,6
1/9/15 4:00,Queens,40,6
1/9/15 4:00,Staten Island,0,6
1/9/15 5:00,Bronx,6,6
1/9/15 5:00,Brooklyn,115,6
1/9/15 5:00,Manhattan,383,6
1/9/15 5:00,Queens,89,6
1/9/15 5:00,Staten Island,1,6
1/9/15 6:00,Bronx,14,8
1/9/15 6:00,Brooklyn,196,8
1/9/15 6:00,Manhattan,666,8
1/9/15 6:00,Queens,165,8
1/9/15 6:00,Staten Island,1,8
1/9/15 7:00,Bronx,37,9
1/9/15 7:00,Brooklyn,348,9
1/9/15 7:00,Manhattan,1513,9
1/9/15 7:00,Queens,174,9
1/9/15 7:00,Staten Island,1,9
1/9/15 8:00,Bronx,56,6
1/9/15 8:00,Brooklyn,446,6
1/9/15 8:00,Manhattan,2016,6
1/9/15 8:00,Queens,241,6
1/9/15 8:00,Staten Island,5,6
1/9/15 9:00,Bronx,56,3
1/9/15 9:00,Brooklyn,511,3
1/9/15 9:00,Manhattan,2391,3
1/9/15 9:00,Queens,215,3
1/9/15 9:00,Staten Island,3,3
1/9/15 10:00,Bronx,32,9
1/9/15 10:00,Brooklyn,436,9
1/9/15 10:00,Manhattan,2315,9
1/9/15 10:00,Queens,180,9
1/9/15 10:00,Staten Island,0,9
1/9/15 11:00,Bronx,23,16
1/9/15 11:00,Brooklyn,356,16
1/9/15 11:00,Manhattan,1843,16
1/9/15 11:00,Queens,170,16
1/9/15 11:00,Staten Island,2,16
1/9/15 12:00,Bronx,24,7.25
1/9/15 12:00,Brooklyn,301,7.25
1/9/15 12:00,Manhattan,1920,7.25
1/9/15 12:00,Queens,160,7.25
1/9/15 12:00,Staten Island,1,7.25
1/9/15 13:00,Bronx,19,7.6
1/9/15 13:00,Brooklyn,267,7.6
1/9/15 13:00,Manhattan,1831,7.6
1/9/15 13:00,Queens,189,7.6
1/9/15 13:00,Staten Island,2,7.6
1/9/15 14:00,Bronx,34,10
1/9/15 14:00,Brooklyn,269,10
1/9/15 14:00,Manhattan,1936,10
1/9/15 14:00,Queens,169,10
1/9/15 14:00,Staten Island,1,10
1/9/15 15:00,Bronx,46,11
1/9/15 15:00,Brooklyn,322,11
1/9/15 15:00,Manhattan,2065,11
1/9/15 15:00,Queens,284,11
1/9/15 15:00,Staten Island,5,11
1/9/15 16:00,Bronx,34,5
1/9/15 16:00,Brooklyn,317,5
1/9/15 16:00,Manhattan,2451,5
1/9/15 16:00,Queens,292,5
1/9/15 16:00,Staten Island,4,5
1/9/15 17:00,Bronx,53,9
1/9/15 17:00,Brooklyn,363,9
1/9/15 17:00,Manhattan,3277,9
1/9/15 17:00,Queens,238,9
1/9/15 17:00,Staten Island,0,9
1/9/15 18:00,Bronx,45,8
1/9/15 18:00,Brooklyn,515,8
1/9/15 18:00,Manhattan,4335,8
1/9/15 18:00,Queens,304,8
1/9/15 18:00,Staten Island,3,8
1/9/15 19:00,Bronx,36,5
1/9/15 19:00,Brooklyn,678,5
1/9/15 19:00,Manhattan,5246,5
1/9/15 19:00,Queens,421,5
1/9/15 19:00,Staten Island,2,5
1/9/15 20:00,Bronx,42,8
1/9/15 20:00,Brooklyn,803,8
1/9/15 20:00,Manhattan,4900,8
1/9/15 20:00,Queens,443,8
1/9/15 20:00,Staten Island,2,8
1/9/15 21:00,Bronx,54,8
1/9/15 21:00,Brooklyn,748,8
1/9/15 21:00,Manhattan,3939,8
1/9/15 21:00,Queens,404,8
1/9/15 21:00,Staten Island,1,8
1/9/15 22:00,Bronx,47,8
1/9/15 22:00,Brooklyn,835,8
1/9/15 22:00,Manhattan,3655,8
1/9/15 22:00,Queens,406,8
1/9/15 22:00,Staten Island,1,8
1/9/15 23:00,Bronx,36,5
1/9/15 23:00,Brooklyn,863,5
1/9/15 23:00,Manhattan,4089,5
1/9/15 23:00,Queens,370,5
1/9/15 23:00,Staten Island,2,5
1/10/15 0:00,Bronx,35,8
1/10/15 0:00,Brooklyn,951,8
1/10/15 0:00,Manhattan,3576,8
1/10/15 0:00,Queens,304,8
1/10/15 0:00,Staten Island,0,8
1/10/15 1:00,Bronx,28,11
1/10/15 1:00,Brooklyn,690,11
1/10/15 1:00,Manhattan,2627,11
1/10/15 1:00,Queens,251,11
1/10/15 1:00,Staten Island,1,11
1/10/15 2:00,Bronx,28,17
1/10/15 2:00,Brooklyn,543,17
1/10/15 2:00,Manhattan,1769,17
1/10/15 2:00,Queens,157,17
1/10/15 2:00,Staten Island,0,17
1/10/15 3:00,Bronx,12,12
1/10/15 3:00,Brooklyn,363,12
1/10/15 3:00,Manhattan,1205,12
1/10/15 3:00,Queens,104,12
1/10/15 3:00,Staten Island,0,12
1/10/15 4:00,Bronx,14,7
1/10/15 4:00,Brooklyn,241,7
1/10/15 4:00,Manhattan,706,7
1/10/15 4:00,Queens,61,7
1/10/15 4:00,Staten Island,0,7
1/10/15 5:00,Bronx,16,11
1/10/15 5:00,Brooklyn,161,11
1/10/15 5:00,Manhattan,487,11
1/10/15 5:00,Queens,70,11
1/10/15 5:00,Staten Island,0,11
1/10/15 6:00,Bronx,16,9
1/10/15 6:00,Brooklyn,163,9
1/10/15 6:00,Manhattan,375,9
1/10/15 6:00,Queens,129,9
1/10/15 6:00,Staten Island,0,9
1/10/15 7:00,Bronx,13,8
1/10/15 7:00,Brooklyn,163,8
1/10/15 7:00,Manhattan,477,8
1/10/15 7:00,Queens,119,8
1/10/15 7:00,Staten Island,1,8
1/10/15 8:00,Bronx,23,5
1/10/15 8:00,Brooklyn,211,5
1/10/15 8:00,Manhattan,640,5
1/10/15 8:00,Queens,136,5
1/10/15 8:00,Staten Island,0,5
1/10/15 9:00,Bronx,20,9
1/10/15 9:00,Brooklyn,330,9
1/10/15 9:00,Manhattan,1034,9
1/10/15 9:00,Queens,156,9
1/10/15 9:00,Staten Island,0,9
1/10/15 10:00,Bronx,27,8
1/10/15 10:00,Brooklyn,439,8
1/10/15 10:00,Manhattan,1405,8
1/10/15 10:00,Queens,159,8
1/10/15 10:00,Staten Island,2,8
1/10/15 11:00,Bronx,22,10
1/10/15 11:00,Brooklyn,474,10
1/10/15 11:00,Manhattan,1784,10
1/10/15 11:00,Queens,191,10
1/10/15 11:00,Staten Island,1,10
1/10/15 12:00,Bronx,36,9
1/10/15 12:00,Brooklyn,479,9
1/10/15 12:00,Manhattan,2086,9
1/10/15 12:00,Queens,209,9
1/10/15 12:00,Staten Island,0,9
1/10/15 13:00,Bronx,32,11
1/10/15 13:00,Brooklyn,546,11
1/10/15 13:00,Manhattan,2288,11
1/10/15 13:00,Queens,217,11
1/10/15 13:00,Staten Island,1,11
1/10/15 14:00,Bronx,25,6
1/10/15 14:00,Brooklyn,569,6
1/10/15 14:00,Manhattan,2262,6
1/10/15 14:00,Queens,206,6
1/10/15 14:00,Staten Island,0,6
1/10/15 15:00,Bronx,38,8
1/10/15 15:00,Brooklyn,591,8
1/10/15 15:00,Manhattan,2454,8
1/10/15 15:00,Queens,327,8
1/10/15 15:00,Staten Island,4,8
1/10/15 16:00,Bronx,42,9
1/10/15 16:00,Brooklyn,684,9
1/10/15 16:00,Manhattan,2989,9
1/10/15 16:00,Queens,363,9
1/10/15 16:00,Staten Island,2,9
1/10/15 17:00,Bronx,45,9
1/10/15 17:00,Brooklyn,653,9
1/10/15 17:00,Manhattan,3916,9
1/10/15 17:00,Queens,302,9
1/10/15 17:00,Staten Island,1,9
1/10/15 18:00,Bronx,46,10
1/10/15 18:00,Brooklyn,879,10
1/10/15 18:00,Manhattan,4128,10
1/10/15 18:00,Queens,331,10
1/10/15 18:00,Staten Island,3,10
1/10/15 19:00,Bronx,45,7
1/10/15 19:00,Brooklyn,1014,7
1/10/15 19:00,Manhattan,4693,7
1/10/15 19:00,Queens,351,7
1/10/15 19:00,Staten Island,1,7
1/10/15 20:00,Bronx,47,3
1/10/15 20:00,Brooklyn,1083,3
1/10/15 20:00,Manhattan,5155,3
1/10/15 20:00,Queens,341,3
1/10/15 20:00,Staten Island,5,3
1/10/15 21:00,Bronx,58,6
1/10/15 21:00,Brooklyn,1053,6
1/10/15 21:00,Manhattan,4146,6
1/10/15 21:00,Queens,342,6
1/10/15 21:00,Staten Island,1,6
1/10/15 22:00,Bronx,62,8
1/10/15 22:00,Brooklyn,1068,8
1/10/15 22:00,Manhattan,4077,8
1/10/15 22:00,Queens,462,8
1/10/15 22:00,Staten Island,1,8
1/10/15 23:00,Bronx,63,7
1/10/15 23:00,Brooklyn,1088,7
1/10/15 23:00,Manhattan,4869,7
1/10/15 23:00,Queens,412,7
1/10/15 23:00,Staten Island,1,7
1/11/15 0:00,Bronx,59,6
1/11/15 0:00,Brooklyn,1023,6
1/11/15 0:00,Manhattan,4597,6
1/11/15 0:00,Queens,300,6
1/11/15 0:00,Staten Island,1,6
1/11/15 1:00,Bronx,49,10
1/11/15 1:00,Brooklyn,984,10
1/11/15 1:00,Manhattan,3583,10
1/11/15 1:00,Queens,231,10
1/11/15 1:00,Staten Island,3,10
1/11/15 2:00,Bronx,34,8
1/11/15 2:00,Brooklyn,793,8
1/11/15 2:00,Manhattan,2607,8
1/11/15 2:00,Queens,164,8
1/11/15 2:00,Staten Island,0,8
1/11/15 3:00,Bronx,20,7
1/11/15 3:00,Brooklyn,492,7
1/11/15 3:00,Manhattan,1631,7
1/11/15 3:00,Queens,130,7
1/11/15 3:00,Staten Island,1,7
1/11/15 4:00,Bronx,25,8
1/11/15 4:00,Brooklyn,342,8
1/11/15 4:00,Manhattan,918,8
1/11/15 4:00,Queens,101,8
1/11/15 4:00,Staten Island,0,8
1/11/15 5:00,Bronx,8,9
1/11/15 5:00,Brooklyn,188,9
1/11/15 5:00,Manhattan,515,9
1/11/15 5:00,Queens,87,9
1/11/15 5:00,Staten Island,0,9
1/11/15 6:00,Bronx,13,6
1/11/15 6:00,Brooklyn,149,6
1/11/15 6:00,Manhattan,391,6
1/11/15 6:00,Queens,91,6
1/11/15 6:00,Staten Island,1,6
1/11/15 7:00,Bronx,17,3
1/11/15 7:00,Brooklyn,133,3
1/11/15 7:00,Manhattan,375,3
1/11/15 7:00,Queens,111,3
1/11/15 7:00,Staten Island,0,3
1/11/15 8:00,Bronx,15,6
1/11/15 8:00,Brooklyn,180,6
1/11/15 8:00,Manhattan,532,6
1/11/15 8:00,Queens,78,6
1/11/15 8:00,Staten Island,0,6
1/11/15 9:00,Bronx,19,8
1/11/15 9:00,Brooklyn,267,8
1/11/15 9:00,Manhattan,859,8
1/11/15 9:00,Queens,119,8
1/11/15 9:00,Staten Island,0,8
1/11/15 10:00,Bronx,19,5
1/11/15 10:00,Brooklyn,321,5
1/11/15 10:00,Manhattan,1162,5
1/11/15 10:00,Queens,162,5
1/11/15 10:00,Staten Island,1,5
1/11/15 11:00,Bronx,22,6
1/11/15 11:00,Brooklyn,459,6
1/11/15 11:00,Manhattan,1540,6
1/11/15 11:00,Queens,203,6
1/11/15 11:00,Staten Island,1,6
1/11/15 12:00,Bronx,21,5
1/11/15 12:00,Brooklyn,503,5
1/11/15 12:00,Manhattan,1897,5
1/11/15 12:00,Queens,188,5
1/11/15 12:00,Staten Island,2,5
1/11/15 13:00,Bronx,33,3
1/11/15 13:00,Brooklyn,519,3
1/11/15 13:00,Manhattan,2039,3
1/11/15 13:00,Queens,242,3
1/11/15 13:00,Staten Island,0,3
1/11/15 14:00,Bronx,37,0
1/11/15 14:00,Brooklyn,534,0
1/11/15 14:00,Manhattan,2122,0
1/11/15 14:00,Queens,248,0
1/11/15 14:00,Staten Island,0,0
1/11/15 15:00,Bronx,33,5
1/11/15 15:00,Brooklyn,538,5
1/11/15 15:00,Manhattan,2005,5
1/11/15 15:00,Queens,278,5
1/11/15 15:00,Staten Island,1,5
1/11/15 16:00,Bronx,37,7
1/11/15 16:00,Brooklyn,519,7
1/11/15 16:00,Manhattan,2217,7
1/11/15 16:00,Queens,373,7
1/11/15 16:00,Staten Island,0,7
1/11/15 17:00,Bronx,46,6
1/11/15 17:00,Brooklyn,605,6
1/11/15 17:00,Manhattan,2445,6
1/11/15 17:00,Queens,363,6
1/11/15 17:00,Staten Island,3,6
1/11/15 18:00,Bronx,39,6
1/11/15 18:00,Brooklyn,596,6
1/11/15 18:00,Manhattan,2606,6
1/11/15 18:00,Queens,380,6
1/11/15 18:00,Staten Island,2,6
1/11/15 19:00,Bronx,40,6
1/11/15 19:00,Brooklyn,619,6
1/11/15 19:00,Manhattan,2296,6
1/11/15 19:00,Queens,365,6
1/11/15 19:00,Staten Island,0,6
1/11/15 20:00,Bronx,43,9
1/11/15 20:00,Brooklyn,565,9
1/11/15 20:00,Manhattan,1965,9
1/11/15 20:00,Queens,346,9
1/11/15 20:00,Staten Island,0,9
1/11/15 21:00,Bronx,28,3
1/11/15 21:00,Brooklyn,510,3
1/11/15 21:00,Manhattan,1551,3
1/11/15 21:00,Queens,318,3
1/11/15 21:00,Staten Island,0,3
1/11/15 22:00,Bronx,29,11
1/11/15 22:00,Brooklyn,533,11
1/11/15 22:00,Manhattan,1532,11
1/11/15 22:00,Queens,405,11
1/11/15 22:00,Staten Island,0,11
1/11/15 23:00,Bronx,21,6
1/11/15 23:00,Brooklyn,473,6
1/11/15 23:00,Manhattan,1348,6
1/11/15 23:00,Queens,446,6
1/11/15 23:00,Staten Island,0,6
1/12/15 0:00,Bronx,21,8
1/12/15 0:00,Brooklyn,347,8
1/12/15 0:00,Manhattan,749,8
1/12/15 0:00,Queens,276,8
1/12/15 0:00,Staten Island,2,8
1/12/15 1:00,Bronx,14,9
1/12/15 1:00,Brooklyn,168,9
1/12/15 1:00,Manhattan,397,9
1/12/15 1:00,Queens,137,9
1/12/15 1:00,Staten Island,0,9
1/12/15 2:00,Bronx,11,10
1/12/15 2:00,Brooklyn,94,10
1/12/15 2:00,Manhattan,235,10
1/12/15 2:00,Queens,47,10
1/12/15 2:00,Staten Island,0,10
1/12/15 3:00,Bronx,4,7
1/12/15 3:00,Brooklyn,61,7
1/12/15 3:00,Manhattan,150,7
1/12/15 3:00,Queens,22,7
1/12/15 3:00,Staten Island,0,7
1/12/15 4:00,Bronx,3,6
1/12/15 4:00,Brooklyn,65,6
1/12/15 4:00,Manhattan,234,6
1/12/15 4:00,Queens,28,6
1/12/15 4:00,Staten Island,1,6
1/12/15 5:00,Bronx,9,7
1/12/15 5:00,Brooklyn,127,7
1/12/15 5:00,Manhattan,509,7
1/12/15 5:00,Queens,97,7
1/12/15 5:00,Staten Island,1,7
1/12/15 6:00,Bronx,14,7
1/12/15 6:00,Brooklyn,235,7
1/12/15 6:00,Manhattan,877,7
1/12/15 6:00,Queens,185,7
1/12/15 6:00,Staten Island,2,7
1/12/15 7:00,Bronx,30,7
1/12/15 7:00,Brooklyn,354,7
1/12/15 7:00,Manhattan,1585,7
1/12/15 7:00,Queens,204,7
1/12/15 7:00,Staten Island,1,7
1/12/15 8:00,Bronx,42,0
1/12/15 8:00,Brooklyn,443,0
1/12/15 8:00,Manhattan,2707,0
1/12/15 8:00,Queens,279,0
1/12/15 8:00,Staten Island,1,0
1/12/15 9:00,Bronx,37,3
1/12/15 9:00,Brooklyn,468,3
1/12/15 9:00,Manhattan,3185,3
1/12/15 9:00,Queens,295,3
1/12/15 9:00,Staten Island,1,3
1/12/15 10:00,Bronx,40,6
1/12/15 10:00,Brooklyn,440,6
1/12/15 10:00,Manhattan,2455,6
1/12/15 10:00,Queens,251,6
1/12/15 10:00,Staten Island,3,6
1/12/15 11:00,Bronx,26,9
1/12/15 11:00,Brooklyn,342,9
1/12/15 11:00,Manhattan,1818,9
1/12/15 11:00,Queens,256,9
1/12/15 11:00,Staten Island,1,9
1/12/15 12:00,Bronx,33,4
1/12/15 12:00,Brooklyn,325,4
1/12/15 12:00,Manhattan,2077,4
1/12/15 12:00,Queens,188,4
1/12/15 12:00,Staten Island,0,4
1/12/15 13:00,Bronx,25,3
1/12/15 13:00,Brooklyn,318,3
1/12/15 13:00,Manhattan,2032,3
1/12/15 13:00,Queens,166,3
1/12/15 13:00,Staten Island,1,3
1/12/15 14:00,Bronx,33,3
1/12/15 14:00,Brooklyn,300,3
1/12/15 14:00,Manhattan,2114,3
1/12/15 14:00,Queens,205,3
1/12/15 14:00,Staten Island,2,3
1/12/15 15:00,Bronx,36,2.666666667
1/12/15 15:00,Brooklyn,313,2.666666667
1/12/15 15:00,Manhattan,2620,2.666666667
1/12/15 15:00,Queens,219,2.666666667
